ENOTA,ODO_MID,ODO_ID,ODO_UIME,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
CK,16522635,140615,Pokojišče Padež-Zavrh,16.64,2014/09/04,2014/09/04,V,449549,84837
CK,16522643,9601,Artiče,14.79,1997/07/01,1997/07/01,V,546949,90484
CK,16522651,9602,Bizeljsko,30.75,1997/07/01,1997/07/01,V,554380,94834
CK,16522660,9603,Brežice,1.54,1997/07/01,1997/07/01,V,545949,85164
CK,16522678,9604,Cerklje ob Krki,25.25,1997/07/01,1997/07/01,V,539779,84305
CK,16522686,9605,Čatež ob Savi,16.88,1997/07/01,1997/07/01,V,546399,83814
CK,16522694,9606,Dobova,25.71,1997/07/01,1997/07/01,V,551089,85624
CK,16522708,9607,Globoko,17.48,1997/07/01,1997/07/01,V,549149,90754
CK,16522716,9608,Jesenice na Dolenjskem,6.85,1997/07/01,1997/07/01,V,552849,78834
CK,16522724,9609,Kapele,18.42,1997/07/01,1997/07/01,V,553849,88194
CK,16522732,9610,Krška vas,3.61,1997/07/01,1997/07/01,V,544319,83755
CK,16522759,9611,Mrzlava vas,7.75,1997/07/01,1997/07/01,V,543289,78935
CK,16522775,9613,Pišece,23.44,1997/07/01,1997/07/01,V,551340,95264
CK,16522783,9614,Skopice,7.06,1997/07/01,1997/07/01,V,542459,85275
CK,16522791,9615,Sromlje,14.58,1997/07/01,1997/07/01,V,546629,92164
CK,16522805,9616,Šentlenart,13.18,1997/07/01,1997/07/01,V,547119,87354
CK,16522813,9617,Velika Dolina,20.23,1997/07/01,1997/07/01,V,549709,78574
CK,16522821,9618,Zakot-Bukošek-Trnje,8.89,1997/07/01,1997/07/01,V,548629,87484
CK,16522830,9619,Velike Malence,4.08,1997/07/01,1997/07/01,V,544119,82965
CK,16522848,17601,Adlešiči,39.49,1997/07/01,1997/07/01,V,525908,40605
CK,16522856,17604,Dobliče,17.71,2010/07/09,2010/07/09,V,511308,46555
CK,16522864,17605,Dragatuš,55.89,1997/07/01,1997/07/01,V,512728,40185
CK,16522872,17606,Griblje,9.19,1997/07/01,1997/07/01,V,520628,48485
CK,16522899,17607,Petrova vas,14.14,1997/07/01,1997/07/01,V,512778,53445
CK,16522902,109601,Semič,146.56,1997/07/01,1997/07/01,V,513898,57205
CK,16522929,17609,Stari trg ob Kolpi,36.39,1997/07/01,1997/07/01,V,505078,39665
CK,16522937,17610,Talčji vrh,29.28,1997/07/01,1997/07/01,V,512858,50265
CK,16522945,17611,Tribuče,15.84,1997/07/01,1997/07/01,V,517408,47285
CK,16522953,17612,Vinica,64.52,1997/07/01,1997/07/01,V,518658,37285
CK,16522961,17602,Butoraj,8.37,1997/07/01,1997/07/01,V,515928,44405
CK,16522970,17603,Črnomelj,22.51,1997/07/01,1997/07/01,V,515158,48225
CK,16522988,34602,Dol pri Hrastniku,10.23,1997/07/01,1997/07/01,V,508110,111345
CK,16522996,34605,Kovk,3.24,1997/07/01,1997/07/01,V,508360,110015
CK,16523003,34606,Krnice-Šavna peč,3.64,1997/08/26,1997/08/26,V,508610,108815
CK,16523011,34607,Marno,5.16,1997/07/01,1997/07/01,V,509980,112135
CK,16523020,34608,Podkraj,9.59,1997/07/01,1997/07/01,V,510270,106865
CK,16523038,34609,Prapretno,3.11,1997/07/01,1997/07/01,V,505780,110755
CK,16523046,34610,Turje-Gore,11.44,1997/07/01,1997/07/01,V,510830,108445
CK,16523054,14601,Bukovo,16.27,1997/07/01,1997/07/01,V,415509,112647
CK,16523062,14602,Cerkno,16.67,1997/07/01,1997/07/01,V,422069,110327
CK,16523089,36601,Črni Vrh,69.02,1997/08/26,1997/08/26,V,425948,87357
CK,16523097,36602,Dole,23.77,1997/07/01,1997/07/01,V,427119,97447
CK,16523119,36603,Godovič,16.68,1997/07/01,1997/07/01,V,428789,92047
CK,16523127,14603,Gorje,11.41,1997/07/01,1997/07/01,V,421529,113157
CK,16523135,36604,Idrija,65.31,1997/07/01,1997/07/01,V,424258,96187
CK,16523143,36605,Krnice-Masore,20.69,1997/07/01,1997/07/01,V,420378,103697
CK,16523151,36606,Ledine,18.76,1997/07/01,1997/07/01,V,429499,98587
CK,16523160,14604,Novaki,15.28,1997/07/01,1997/07/01,V,425849,112897
CK,16523178,14605,Orehek,6.89,1997/07/01,1997/07/01,V,418299,112177
CK,16523186,14606,Otalež,12.53,1997/07/01,1997/07/01,V,423739,103867
CK,16523194,14607,Podlanišče,14.24,1997/07/01,1997/07/01,V,422859,108007
CK,16523208,14608,Ravne-Zakriž,8.68,1997/07/01,1997/07/01,V,420359,111207
CK,16523216,14609,Straža,17.79,1997/07/01,1997/07/01,V,418188,105907
CK,16523224,36607,Spodnja Idrija,12.37,1997/07/01,1997/07/01,V,424569,99527
CK,16523232,14610,Šebrelje,11.89,1997/07/01,1997/07/01,V,416238,106277
CK,16523259,36608,Vojsko,41.14,1997/07/01,1997/07/01,V,415098,98787
CK,16523267,36609,Kanomlja,20.52,1997/07/01,1997/07/01,V,416158,101897
CK,16523275,36610,Zavratec,5.2,1997/07/01,1997/07/01,V,432739,95047
CK,16523283,38601,Bitnja,9.93,1997/08/11,1997/08/13,V,437318,51836
CK,16523291,38602,Dolnji Zemon,10.6,1997/07/01,1997/07/01,V,442398,45486
CK,16523305,38603,Harije,10.56,1997/07/01,1997/07/01,V,434298,47416
CK,16523313,38604,Hrušica,14.25,1997/07/01,1997/07/01,V,431378,44866
CK,16523321,38605,Ilirska Bistrica,129.79,1997/07/01,1997/07/01,V,441668,47826
CK,16523330,38606,Jelšane,20.39,1997/07/01,1997/07/01,V,439118,41996
CK,16523348,38607,Knežak,49.51,1997/07/01,1997/07/01,V,440668,54286
CK,16523356,38608,Koseze,11.24,1997/07/01,1997/07/01,V,437848,44566
CK,16523364,38609,Kuteževo,17.74,1997/07/01,1997/07/01,V,447758,43586
CK,16523372,38610,Novokračine,15.27,1997/07/01,1997/07/01,V,447988,40046
CK,16523399,38611,Ostrožno Brdo,9.33,1997/07/01,1997/07/01,V,431718,53746
CK,16523402,38612,Podgrad,36.04,1997/07/01,1997/07/01,V,433828,45536
CK,16523429,38613,Pregarje,20.19,1997/07/01,1997/07/01,V,432678,49106
CK,16523437,38614,Prem,13.77,1997/07/01,1997/07/01,V,435028,49256
CK,16523445,38615,Rečica,8.17,1997/07/01,1997/07/01,V,439538,48216
CK,16523453,38616,Starod,14.02,1997/07/01,1997/07/01,V,437528,42736
CK,16523461,38617,Šembije,11.87,1997/07/01,1997/07/01,V,440498,51756
CK,16523470,38618,Topolc,8.47,1997/07/01,1997/07/01,V,439228,51306
CK,16523488,38619,Vrbovo,14.3,1997/07/01,1997/07/01,V,444208,45286
CK,16523496,38620,Zabiče,25.67,1997/07/01,1997/07/01,V,448833,41970
CK,16523500,40605,Korte,15.8,1997/07/01,1997/07/01,V,395627,41687
CK,16523518,40604,Jagodje-Dobrava,5.15,1997/07/01,1997/07/01,V,393177,44387
CK,16523526,40601,Staro mesto,0.34,1997/07/01,1997/07/01,V,395157,45377
CK,16523534,40602,Haliaetum,0.73,1999/11/26,1999/12/13,V,395377,44857
CK,16523542,40603,Livade,6.49,1997/07/01,1997/07/01,V,395687,44187
CK,16523569,41601,Blejska Dobrava,7.97,1997/07/01,1997/07/01,V,429300,142088
CK,16523585,41602,Hrušica,9.74,2014/11/14,2014/11/14,V,424167,145671
CK,16523593,41603,Slovenski Javornik-Koroška Bela,28.62,2014/11/14,2014/11/14,V,432200,142288
CK,16523607,53602,Kranjska Gora,47.07,1997/07/01,1997/07/01,V,406879,150238
CK,16523615,41604,Planina pod Golico,21.03,2014/11/14,2014/11/14,V,425830,146388
CK,16523623,41605,Podmežakla,4.42,2014/11/14,2014/11/14,V,427380,144138
CK,16523631,53603,Rateče - Planica,26.53,1997/07/01,1997/07/01,V,401221,151565
CK,16523640,41606,Sava,1.43,2014/11/14,2014/11/14,V,427780,144528
CK,16523658,41607,Plavž,2.68,2014/11/14,2014/11/14,V,426470,144868
CK,16523682,43601,Črna pri Kamniku,22.08,1997/07/01,1997/07/01,V,475700,125056
CK,16523704,43602,Duplica,0.84,1997/07/01,1997/07/01,V,468610,118057
CK,16523712,43603,Godič,5.2,1997/07/01,1997/07/01,V,470871,124488
CK,16523739,43604,Kamniška Bistrica,85.59,1997/07/01,1997/07/01,V,469690,125807
CK,16523763,43608,Nevlje,9.07,1997/07/01,1997/07/01,V,474230,120976
CK,16523771,43609,Podgorje,6.46,1997/07/01,1997/07/01,V,468470,119817
CK,16523780,43610,Pšajnovica,6.07,1997/07/01,1997/07/01,V,483080,117766
CK,16523798,43612,Srednja vas pri Kamniku,6.74,1997/07/01,1997/07/01,V,477110,119566
CK,16523801,43613,Šmarca,1.7,1997/07/01,1997/07/01,V,468850,117567
CK,16523810,43614,Šmartno v Tuhinju,16.28,1997/07/01,1997/07/01,V,478820,121776
CK,16523828,43615,Špitalič,20.41,1997/07/01,1997/07/01,V,487050,120856
CK,16523836,43616,Tuhinj,28.34,1997/07/01,1997/07/01,V,483930,119086
CK,16523844,43617,Tunjice,7.8,1997/07/01,1997/07/01,V,467120,121717
CK,16523852,43618,Volčji Potok,6.36,1997/07/01,1997/07/01,V,469800,116606
CK,16523887,43621,Kamnik-Center,3.21,1997/07/01,1997/07/01,V,469980,120777
CK,16523895,43622,Mekinje,3.23,1997/07/01,1997/07/01,V,469960,122737
CK,16523909,43623,Novi trg,5.09,2014/09/04,2014/09/04,V,470130,118986
CK,16523917,43624,Perovo,0.52,1997/07/01,1997/07/01,V,469730,119987
CK,16523925,66601,Draga,81.15,1997/07/01,1997/07/01,V,475558,59056
CK,16523933,48601,Kočevje-mesto,18.62,1997/08/26,1997/08/26,V,489038,55906
CK,16523941,48602,Kočevje-Rudnik-Šalka vas,112.09,1997/07/01,1997/07/01,V,499748,51166
CK,16523950,48603,Kočevska Reka,173.32,1997/07/01,1997/07/01,V,480278,52466
CK,16523968,48604,Stara Cerkev,125.94,1997/07/01,1997/07/01,V,495458,62736
CK,16523984,48606,Poljanska dolina ob Kolpi,36.73,1997/08/26,1997/08/26,V,502778,44185
CK,16523992,48607,Ivan Omerza Livold,88.94,1997/07/01,1997/07/01,V,497338,48686
CK,16524018,50603,Boršt,9.47,1997/07/01,1997/07/01,V,404037,38067
CK,16524026,50604,Črni Kal,51.56,1997/07/01,1997/07/01,V,411948,49667
CK,16524034,50605,Dekani,6.01,1997/07/01,1997/07/01,V,407437,45907
CK,16524042,50606,Gračišče,46.45,1997/07/01,1997/07/01,V,413607,37576
CK,16524069,50608,Hrvatini,5.56,1997/07/01,1997/07/01,V,403257,50827
CK,16524077,50609,Marezige,18.82,1997/07/01,1997/07/01,V,408447,40127
CK,16524085,50610,Pobegi-Čežarji,3.3,1997/07/01,1997/07/01,V,406727,44857
CK,16524093,50612,Škocjan,10.99,1997/07/01,1997/07/01,V,401851,42491
CK,16524107,50613,Škofije,13.57,1997/07/01,1997/07/01,V,409007,47467
CK,16524115,50614,Šmarje,34.75,1997/07/01,1997/07/01,V,397927,41077
CK,16524123,50615,Vanganel,6.78,1997/07/01,1997/07/01,V,403877,41137
CK,16524131,50616,Žusterna,2.12,1997/07/01,1997/07/01,V,398177,45197
CK,16524140,50618,Za gradom,0.49,1997/09/25,1997/09/25,V,399627,45497
CK,16524158,50619,Koper - Center,4.15,1997/07/01,1997/07/01,V,400787,45967
CK,16524166,50620,Semedela,0.8,1997/07/01,1997/07/01,V,399957,45137
CK,16524174,95602,Bela,5.4,1999/04/09,1999/04/12,V,452820,128457
CK,16524182,52601,Besnica,20.61,1997/07/01,1997/07/01,V,447029,123047
CK,16524204,52602,Bitnje,11.34,1997/07/01,1997/07/01,V,448879,120247
CK,16524212,82601,Duplje,8.17,1997/07/01,1997/07/01,V,446220,129107
CK,16524239,52604,Golnik,2.76,1997/07/01,1997/07/01,V,448460,132637
CK,16524247,52605,Goriče,10.2,1997/07/01,1997/07/01,V,449960,131507
CK,16524263,52606,Jošt,6.12,1997/07/01,1997/07/01,V,445539,122007
CK,16524271,95603,Kokra,52.82,1997/07/01,1997/07/01,V,462390,133157
CK,16524280,52607,Kokrica,9.43,1997/07/01,1997/07/01,V,450820,126987
CK,16524298,52608,Center,0.67,1997/07/01,1997/07/01,V,450319,122857
CK,16524301,52609,Gorenja Sava,1.31,1997/07/01,1997/07/01,V,449739,122797
CK,16524310,52610,Orehek - Drulovka,2.67,1997/07/01,1997/07/01,V,452079,119987
CK,16524328,52611,Stražišče,6.92,1997/07/01,1997/07/01,V,448479,121667
CK,16524336,52612,Zlato polje,2.42,1997/07/01,1997/07/01,V,449879,123357
CK,16524344,52613,Vodovodni stolp,1.89,1997/07/01,1997/07/01,V,450469,123437
CK,16524352,52614,Planina,0.5,1997/07/01,1997/07/01,V,450979,121737
CK,16524379,52615,Primskovo,5.43,1997/07/01,1997/07/01,V,452040,123907
CK,16524387,52616,Struževo,0.98,1997/07/01,1997/07/01,V,448156,124689
CK,16524395,52617,Mavčiče,13.76,1997/08/25,1997/08/25,V,453679,117657
CK,16524409,82602,Naklo,10.43,1997/07/01,1997/07/01,V,447408,126357
CK,16524417,52618,Podblica,11.74,1997/07/01,1997/07/01,V,438880,125998
CK,16524425,82603,Podbrezje,9.63,1997/07/01,1997/07/01,V,444760,128187
CK,16524433,95605,Preddvor,1.62,1999/04/09,1999/04/12,V,455410,129147
CK,16524441,117601,Šenčur,13.06,1997/07/01,1997/07/01,V,455501,122833
CK,16524450,52620,Tenetiše,7.42,1997/07/01,1997/07/01,V,449690,128197
CK,16524468,117603,Trboje,5.29,1997/07/01,1997/07/01,V,454089,118287
CK,16524476,52621,Trstenik,11.22,1997/07/01,1997/07/01,V,450810,130237
CK,16524484,117604,Visoko,4.03,1997/07/01,1997/07/01,V,454160,125467
CK,16524492,117606,Voklo,2.84,1997/07/01,1997/07/01,V,455449,119627
CK,16524506,52622,Žabnica,7.93,1997/07/01,1997/07/01,V,448019,118317
CK,16524514,117602,Olševek,4.27,2010/09/07,2010/09/07,V,456656,127053
CK,16524522,52624,Huje,0.32,1997/07/01,1997/07/01,V,450549,122287
CK,16524549,52625,Bratov Smuk,0.21,1997/07/01,1997/07/01,V,451029,122387
CK,16524557,54601,Brestanica,21.91,1997/07/01,1997/07/01,V,540300,94695
CK,16524565,54602,Dolenja vas,8.81,1997/07/01,1997/07/01,V,540229,90465
CK,16524573,54604,Koprivnica pri Brestanici,11.31,1997/07/01,1997/07/01,V,540250,99975
CK,16524581,54605,Kostanjevica na Krki,58.33,1997/07/01,1997/07/01,V,529669,76295
CK,16524590,54606,Krško,21.92,1997/07/01,1997/07/01,V,537610,91965
CK,16524603,54608,Podbočje,34.27,1997/07/01,1997/07/01,V,537880,78636
CK,16524611,54609,Raka,36.69,1997/07/01,1997/07/01,V,530979,86865
CK,16524620,54610,Rožno - Presladol,8.47,1997/07/01,1997/07/01,V,533460,95865
CK,16524638,54611,Senovo,42.7,1997/07/01,1997/07/01,V,532020,98725
CK,16524646,54612,Veliki Trn,19.59,1997/07/01,1997/07/01,V,532259,90485
CK,16524654,54613,Zdole,15.4,1997/07/01,1997/07/01,V,540980,93315
CK,16524662,54614,Krško Polje,10.96,1997/07/01,1997/07/01,V,540929,86095
CK,16524689,54615,Senuše,8.91,1997/07/01,1997/07/01,V,531929,87415
CK,16524697,57601,Šentrupert,16.7,2002/10/28,2002/10/28,V,525490,113665
CK,16524719,99601,Jagnjenica,9.11,1997/07/01,1997/07/01,V,510520,102995
CK,16524727,57602,Jurklošter,41.97,1997/07/01,1997/07/01,V,528200,105725
CK,16524735,57603,Laško,27.36,1997/07/01,1997/07/01,V,518430,112975
CK,16524743,57604,Marija-Gradec,20.43,1997/07/01,1997/07/01,V,522110,111755
CK,16524751,99602,Radeče,23.33,1997/07/01,1997/07/01,V,514230,102895
CK,16524760,57606,Rimske Toplice,28.64,1997/07/01,1997/07/01,V,518900,109605
CK,16524778,57607,Sedraž,7.72,1997/07/01,1997/07/01,V,512170,111435
CK,16524786,99603,Svibno,14.6,1997/07/01,1997/07/01,V,507480,101705
CK,16524794,57608,Vrh nad Laškim,18.41,1997/07/01,1997/07/01,V,522520,110755
CK,16524808,99604,Vrhovo,4.99,1997/07/01,1997/07/01,V,515740,99035
CK,16524816,57609,Zidani Most,15.14,1997/07/01,1997/07/01,V,514490,106255
CK,16524867,58604,Lenart,36.32,1997/07/01,1997/07/01,V,563802,159754
CK,16524883,58608,Voličina,25.79,1997/07/01,1997/07/01,V,560432,156934
CK,16524891,15601,Bistrica,16.54,1997/07/01,1997/07/01,V,599175,156115
CK,16524905,59601,Čentiba,7.33,1997/07/01,1997/07/01,V,614071,157792
CK,16524913,15602,Črenšovci,17.11,1997/07/01,1997/07/01,V,599161,160263
CK,16524921,59602,Dolga vas,9.95,1997/07/01,1997/07/01,V,610958,160942
CK,16524948,59604,Gaberje,6.09,1997/07/01,1997/07/01,V,608185,157439
CK,16524956,59605,Genterovci,5.11,1997/07/01,1997/07/01,V,607702,165432
CK,16524964,59606,Gorice pri Lendavi,7.44,1997/07/01,1997/07/01,V,612451,160442
CK,16524972,59607,Hotiza,5.22,1997/07/01,1997/07/01,V,604210,157535
CK,16524999,59609,Lendava,10.66,1997/07/01,1997/07/01,V,611301,159182
CK,16525006,59610,Mostje-Banuta,8.54,1997/07/01,1997/07/01,V,608257,164093
CK,16525022,59612,Petišovci,6.35,1997/07/01,1997/07/01,V,612353,155075
CK,16525049,132601,Turnišče pri Lendavi,8.07,1997/07/01,1997/07/01,V,601273,165266
CK,16525057,60602,Krajevna skupnost Dole,44.17,2004/04/14,2004/04/14,V,500129,98685
CK,16525065,60603,Krajevna skupnost Gabrovka,42.42,2004/04/14,2004/04/14,V,500429,93135
CK,16525081,60605,Krajevna skupnost Jevnica,13.35,2004/04/14,2004/04/14,V,482629,103536
CK,16525090,60607,Krajevna skupnost Kresnice,7.41,2004/04/14,2004/04/14,V,483059,104886
CM,16525103,60301,Mestna skupnost Litija,17.33,1997/09/03,1997/09/03,V,486869,101866
CK,16525111,194605,Krajevna skupnost Primskovo,12.47,2004/02/10,2004/02/10,V,494319,92315
CK,16525120,60609,Krajevna skupnost Ribče,3.19,2004/04/14,2004/04/14,V,482249,106666
CK,16525138,60610,Krajevna skupnost Sava,8.23,2004/04/14,2004/04/14,V,489579,104266
CK,16525154,194609,Krajevna skupnost Štangarske Poljane,17.64,2004/02/10,2004/02/10,V,481929,98736
CK,16525162,60612,Krajevna skupnost Vače,23.4,2004/04/14,2004/04/14,V,486639,107521
CK,16525189,194602,Krajevna skupnost Kostrevnica,8.35,2004/02/10,2004/02/10,V,488844,98151
CK,16525197,194610,Krajevna skupnost Velika Štanga,8.78,2004/02/10,2004/02/10,V,481159,99616
CK,16525219,194606,Krajevna skupnost Vintarjevec,11.39,2004/02/10,2004/02/10,V,487509,97446
CK,16525227,63602,Mala Nedelja,17.18,1997/07/01,1997/07/01,V,581641,153913
CK,16525235,63603,Cezanjevci,10.39,1997/07/01,1997/07/01,V,588331,154003
CK,16525243,63604,Cven,16.21,1997/07/01,1997/07/01,V,592482,158533
CK,16525260,63606,Ljutomer,14.97,1997/07/01,1997/07/01,V,592281,153713
CK,16525286,63608,Radoslavci,11.37,1997/07/01,1997/07/01,V,582801,152543
CK,16525308,63610,Stara cesta,7.76,1997/07/01,1997/07/01,V,586781,150853
CK,16525316,63611,Stročja vas,12.82,1997/07/01,1997/07/01,V,595031,154423
CK,16525332,63613,Železne dveri,12.2,1997/07/01,1997/07/01,V,592345,149970
CK,16525359,73601,Krajevna skupnost Božakovo,4.6,2014/09/10,2014/09/10,V,528429,56515
CK,16525367,73602,Krajevna skupnost Dobravice,6.81,2014/09/10,2014/09/10,V,522029,54945
CK,16525375,73603,Krajevna skupnost Drašiči,8.37,2014/09/10,2014/09/10,V,528419,58895
CK,16525383,73604,Krajevna skupnost Grabrovec,3.83,2014/09/10,2014/09/10,V,523659,60105
CK,16525391,73605,Krajevna skupnost Gradac,7.56,2014/09/10,2014/09/10,V,519018,52645
CK,16525405,73606,Krajevna skupnost Jugorje,6.21,2014/09/10,2014/09/10,V,518929,62975
CK,16525413,73607,Krajevna skupnost Lokvica,6.41,2014/09/10,2014/09/10,V,522269,59215
CK,16525430,73609,Krajevna skupnost Podzemelj,12.62,2014/09/10,2014/09/10,V,521719,53095
CK,16525448,73610,Krajevna skupnost Radovica,8.96,2014/09/10,2014/09/10,V,525549,61715
CK,16525456,73611,Krajevna skupnost Rosalnice,4.97,2014/09/10,2014/09/10,V,525309,57625
CK,16525464,73612,Krajevna skupnost Slamna vas,4.29,2014/09/10,2014/09/10,V,526129,59305
CK,16525472,73613,Krajevna skupnost Suhor,16.33,2014/09/10,2014/09/10,V,520419,62675
CK,16525499,30601,Bočna,18.69,1997/07/01,1997/07/01,V,488630,127666
CK,16525502,30602,Gornji Grad,37.31,1997/07/01,1997/07/01,V,484990,128506
CK,16525529,79601,Mozirje,53.55,1997/07/01,1997/07/01,V,496705,133149
CK,16525537,83601,Nazarje,6.65,1997/07/01,1997/07/01,V,496390,131166
CK,16525545,30603,Nova Štifta,34.06,1997/07/01,1997/07/01,V,482760,126646
CK,16525553,209602,Rečica ob Savinji,30.09,2010/09/09,2010/09/09,V,493000,131936
CK,16525570,83602,Šmrtno ob Dreti,22.39,1997/07/01,1997/07/01,V,492700,127436
CK,16525588,80601,Bakovci,8.95,1997/07/01,1997/07/01,V,587582,164883
CK,16525596,2601,Beltinci,12.19,1997/07/01,1997/07/01,V,594442,163669
CK,16525626,2602,Bratonci,3.18,1997/07/01,1997/07/01,V,593092,165003
CK,16525669,33602,Čepinci,23.51,1997/07/01,1997/07/01,V,594183,190153
